Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
04/05/21,13595-DR03,N02,negative control,51085,0.71
04/05/21,13595-DR03,N24,negative control,46957,0.71
04/05/21,13595-DR03,O02,negative control,52955,0.71
04/05/21,13595-DR03,O24,negative control,45826,0.71
04/05/21,13595-DR03,P02,negative control,48656,0.71
04/05/21,13595-DR03,P24,negative control,44808,0.71
04/05/21,13622-DR01,A02,negative control,43323,0.85
04/05/21,13622-DR01,A24,negative control,48357,0.85
04/05/21,13622-DR01,B02,negative control,45246,0.85
04/05/21,13622-DR01,B24,negative control,47182,0.85
04/05/21,13622-DR01,C02,negative control,44239,0.85
04/05/21,13622-DR01,C24,negative control,47728,0.85
04/05/21,13622-DR01,D02,negative control,46154,0.85
04/05/21,13622-DR01,D24,negative control,47858,0.85
04/05/21,13622-DR01,E02,negative control,46674,0.85
04/05/21,13622-DR01,E24,negative control,48610,0.85
04/05/21,13622-DR01,F02,negative control,48243,0.85
04/05/21,13622-DR01,F24,negative control,48495,0.85
04/05/21,13622-DR01,G02,negative control,45256,0.85
04/05/21,13622-DR01,G24,negative control,48079,0.85
04/05/21,13622-DR01,H02,negative control,47549,0.85
04/05/21,13622-DR01,H24,negative control,47966,0.85
04/05/21,13622-DR01,I02,negative control,45760,0.85
04/05/21,13622-DR01,I24,negative control,46532,0.85
04/05/21,13622-DR01,J02,negative control,44319,0.85
04/05/21,13622-DR01,J24,negative control,46441,0.85
04/05/21,13622-DR01,K02,negative control,46888,0.85
04/05/21,13622-DR01,K24,negative control,49444,0.85
04/05/21,13622-DR01,L02,negative control,47824,0.85
04/05/21,13622-DR01,L24,negative control,49099,0.85
04/05/21,13622-DR01,M02,negative control,47960,0.85
04/05/21,13622-DR01,M24,negative control,49732,0.85
04/05/21,13622-DR01,N02,negative control,50018,0.85
04/05/21,13622-DR01,N24,negative control,49297,0.85
04/05/21,13622-DR01,O02,negative control,48127,0.85
04/05/21,13622-DR01,O24,negative control,49551,0.85
04/05/21,13622-DR01,P02,negative control,48403,0.85
04/05/21,13622-DR01,P24,negative control,49098,0.85
04/05/21,13622-DR02,A02,negative control,51175,0.77
04/05/21,13622-DR02,A24,negative control,47549,0.77
04/05/21,13622-DR02,B02,negative control,46214,0.77
04/05/21,13622-DR02,B24,negative control,47027,0.77
04/05/21,13622-DR02,C02,negative control,51202,0.77
04/05/21,13622-DR02,C24,negative control,46913,0.77
04/05/21,13622-DR02,D02,negative control,45151,0.77
04/05/21,13622-DR02,D24,negative control,46979,0.77
04/05/21,13622-DR02,E02,negative control,52815,0.77
04/05/21,13622-DR02,E24,negative control,48037,0.77
04/05/21,13622-DR02,F02,negative control,45779,0.77
04/05/21,13622-DR02,F24,negative control,47994,0.77
04/05/21,13622-DR02,G02,negative control,50661,0.77
04/05/21,13622-DR02,G24,negative control,46952,0.77
04/05/21,13622-DR02,H02,negative control,45890,0.77
04/05/21,13622-DR02,H24,negative control,46420,0.77
04/05/21,13622-DR02,I02,negative control,48918,0.77
04/05/21,13622-DR02,I24,negative control,46207,0.77
04/05/21,13622-DR02,J02,negative control,45032,0.77
04/05/21,13622-DR02,J24,negative control,45819,0.77
04/05/21,13622-DR02,K02,negative control,52446,0.77
04/05/21,13622-DR02,K24,negative control,48392,0.77
04/05/21,13622-DR02,L02,negative control,47862,0.77
04/05/21,13622-DR02,L24,negative control,48184,0.77
04/05/21,13622-DR02,M02,negative control,54978,0.77
04/05/21,13622-DR02,M24,negative control,49728,0.77
04/05/21,13622-DR02,N02,negative control,51509,0.77
04/05/21,13622-DR02,N24,negative control,50295,0.77
04/05/21,13622-DR02,O02,negative control,55252,0.77
04/05/21,13622-DR02,O24,negative control,50303,0.77
04/05/21,13622-DR02,P02,negative control,49050,0.77
04/05/21,13622-DR02,P24,negative control,49872,0.77
04/11/21,13648-DR01,A02,negative control,45850,0.65
04/11/21,13648-DR01,A24,negative control,52135,0.65
04/11/21,13648-DR01,B02,negative control,51810,0.65
04/11/21,13648-DR01,B24,negative control,52062,0.65
04/11/21,13648-DR01,C02,negative control,37364,0.65
04/11/21,13648-DR01,C24,negative control,51935,0.65
04/11/21,13648-DR01,D02,negative control,51905,0.65
04/11/21,13648-DR01,D24,negative control,51739,0.65
04/11/21,13648-DR01,E02,negative control,43728,0.65
04/11/21,13648-DR01,E24,negative control,53152,0.65
04/11/21,13648-DR01,F02,negative control,53711,0.65
04/11/21,13648-DR01,F24,negative control,53526,0.65
04/11/21,13648-DR01,G02,negative control,41746,0.65
04/11/21,13648-DR01,G24,negative control,52157,0.65
04/11/21,13648-DR01,H02,negative control,53397,0.65
04/11/21,13648-DR01,H24,negative control,52064,0.65
04/11/21,13648-DR01,I02,negative control,46727,0.65
04/11/21,13648-DR01,I24,negative control,52759,0.65
04/11/21,13648-DR01,J02,negative control,52703,0.65
04/11/21,13648-DR01,J24,negative control,53162,0.65
04/11/21,13648-DR01,K02,negative control,47935,0.65
04/11/21,13648-DR01,K24,negative control,53739,0.65
04/11/21,13648-DR01,L02,negative control,54420,0.65
04/11/21,13648-DR01,L24,negative control,53190,0.65
04/11/21,13648-DR01,M02,negative control,47430,0.65
04/11/21,13648-DR01,M24,negative control,53304,0.65
04/11/21,13648-DR01,N02,negative control,54821,0.65
04/11/21,13648-DR01,N24,negative control,52957,0.65
04/11/21,13648-DR01,O02,negative control,49842,0.65
04/11/21,13648-DR01,O24,negative control,53096,0.65
04/11/21,13648-DR01,P02,negative control,54457,0.65
04/11/21,13648-DR01,P24,negative control,52630,0.65
04/11/21,13648-DR02,A02,negative control,50632,0.82
04/11/21,13648-DR02,A24,negative control,47248,0.82
04/11/21,13648-DR02,B02,negative control,46450,0.82
04/11/21,13648-DR02,B24,negative control,47495,0.82
04/11/21,13648-DR02,C02,negative control,50079,0.82
04/11/21,13648-DR02,C24,negative control,47433,0.82
04/11/21,13648-DR02,D02,negative control,46786,0.82
04/11/21,13648-DR02,D24,negative control,47611,0.82
04/11/21,13648-DR02,E02,negative control,51075,0.82
04/11/21,13648-DR02,E24,negative control,48910,0.82
04/11/21,13648-DR02,F02,negative control,48841,0.82
04/11/21,13648-DR02,F24,negative control,49135,0.82
04/11/21,13648-DR02,G02,negative control,50864,0.82
04/11/21,13648-DR02,G24,negative control,48951,0.82
04/11/21,13648-DR02,H02,negative control,48349,0.82
04/11/21,13648-DR02,H24,negative control,48899,0.82
04/11/21,13648-DR02,I02,negative control,50685,0.82
04/11/21,13648-DR02,I24,negative control,49367,0.82
04/11/21,13648-DR02,J02,negative control,48395,0.82
04/11/21,13648-DR02,J24,negative control,49416,0.82
04/11/21,13648-DR02,K02,negative control,52168,0.82
04/11/21,13648-DR02,K24,negative control,50480,0.82
04/11/21,13648-DR02,L02,negative control,49994,0.82
04/11/21,13648-DR02,L24,negative control,50481,0.82
04/11/21,13648-DR02,M02,negative control,53492,0.82
04/11/21,13648-DR02,M24,negative control,50868,0.82
04/11/21,13648-DR02,N02,negative control,50555,0.82
04/11/21,13648-DR02,N24,negative control,51064,0.82
04/11/21,13648-DR02,O02,negative control,53801,0.82
04/11/21,13648-DR02,O24,negative control,50735,0.82
04/11/21,13648-DR02,P02,negative control,50778,0.82
04/11/21,13648-DR02,P24,negative control,51021,0.82
04/11/21,13648-DR03,A02,negative control,49969,0.77
04/11/21,13648-DR03,A24,negative control,44617,0.77
04/11/21,13648-DR03,B02,negative control,44122,0.77
04/11/21,13648-DR03,B24,negative control,44672,0.77
04/11/21,13648-DR03,C02,negative control,48735,0.77
04/11/21,13648-DR03,C24,negative control,44910,0.77
04/11/21,13648-DR03,D02,negative control,44060,0.77
04/11/21,13648-DR03,D24,negative control,45086,0.77
04/11/21,13648-DR03,E02,negative control,50126,0.77
04/11/21,13648-DR03,E24,negative control,46647,0.77
04/11/21,13648-DR03,F02,negative control,45709,0.77
04/11/21,13648-DR03,F24,negative control,46698,0.77
04/11/21,13648-DR03,G02,negative control,49222,0.77
04/11/21,13648-DR03,G24,negative control,46760,0.77
04/11/21,13648-DR03,H02,negative control,46247,0.77
04/11/21,13648-DR03,H24,negative control,46767,0.77
04/11/21,13648-DR03,I02,negative control,49350,0.77
04/11/21,13648-DR03,I24,negative control,46919,0.77
04/11/21,13648-DR03,J02,negative control,46680,0.77
04/11/21,13648-DR03,J24,negative control,47049,0.77
04/11/21,13648-DR03,K02,negative control,50665,0.77
04/11/21,13648-DR03,K24,negative control,47874,0.77
04/11/21,13648-DR03,L02,negative control,47521,0.77
04/11/21,13648-DR03,L24,negative control,47939,0.77
04/11/21,13648-DR03,M02,negative control,51258,0.77
04/11/21,13648-DR03,M24,negative control,48231,0.77
04/11/21,13648-DR03,N02,negative control,43674,0.77
04/11/21,13648-DR03,N24,negative control,48179,0.77
04/11/21,13648-DR03,O02,negative control,51436,0.77
04/11/21,13648-DR03,O24,negative control,48136,0.77
04/11/21,13648-DR03,P02,negative control,46008,0.77
04/11/21,13648-DR03,P24,negative control,48292,0.77
04/20/21,13721-DR01,A02,negative control,45364,0.81
04/20/21,13721-DR01,A24,negative control,42483,0.81
04/20/21,13721-DR01,B02,negative control,40946,0.81
04/20/21,13721-DR01,B24,negative control,42364,0.81
04/20/21,13721-DR01,C02,negative control,44192,0.81
04/20/21,13721-DR01,C24,negative control,42044,0.81
04/20/21,13721-DR01,D02,negative control,40921,0.81
04/20/21,13721-DR01,D24,negative control,42272,0.81
04/20/21,13721-DR01,E02,negative control,45846,0.81
04/20/21,13721-DR01,E24,negative control,44207,0.81
04/20/21,13721-DR01,F02,negative control,43251,0.81
04/20/21,13721-DR01,F24,negative control,44292,0.81
04/20/21,13721-DR01,G02,negative control,43918,0.81
04/20/21,13721-DR01,G24,negative control,43040,0.81
04/20/21,13721-DR01,H02,negative control,41789,0.81
04/20/21,13721-DR01,H24,negative control,43195,0.81
04/20/21,13721-DR01,I02,negative control,44756,0.81
04/20/21,13721-DR01,I24,negative control,42329,0.81
04/20/21,13721-DR01,J02,negative control,41016,0.81
04/20/21,13721-DR01,J24,negative control,42568,0.81
04/20/21,13721-DR01,K02,negative control,45796,0.81
04/20/21,13721-DR01,K24,negative control,44526,0.81
04/20/21,13721-DR01,L02,negative control,43068,0.81
04/20/21,13721-DR01,L24,negative control,44330,0.81
04/20/21,13721-DR01,M02,negative control,47431,0.81
04/20/21,13721-DR01,M24,negative control,45328,0.81
04/20/21,13721-DR01,N02,negative control,44354,0.81
04/20/21,13721-DR01,N24,negative control,45489,0.81
04/20/21,13721-DR01,O02,negative control,46780,0.81
04/20/21,13721-DR01,O24,negative control,44630,0.81
04/20/21,13721-DR01,P02,negative control,43305,0.81
04/20/21,13721-DR01,P24,negative control,44376,0.81
04/20/21,13721-DR02,A02,negative control,45185,0.83
04/20/21,13721-DR02,A24,negative control,44182,0.83
04/20/21,13721-DR02,B02,negative control,41932,0.83
04/20/21,13721-DR02,B24,negative control,43971,0.83
04/20/21,13721-DR02,C02,negative control,44171,0.83
04/20/21,13721-DR02,C24,negative control,43852,0.83
04/20/21,13721-DR02,D02,negative control,42100,0.83
04/20/21,13721-DR02,D24,negative control,44148,0.83
04/20/21,13721-DR02,E02,negative control,46823,0.83
04/20/21,13721-DR02,E24,negative control,45980,0.83
04/20/21,13721-DR02,F02,negative control,43781,0.83
04/20/21,13721-DR02,F24,negative control,46042,0.83
04/20/21,13721-DR02,G02,negative control,45548,0.83
04/20/21,13721-DR02,G24,negative control,45264,0.83
04/20/21,13721-DR02,H02,negative control,43126,0.83
04/20/21,13721-DR02,H24,negative control,45389,0.83
04/20/21,13721-DR02,I02,negative control,45557,0.83
04/20/21,13721-DR02,I24,negative control,44105,0.83
04/20/21,13721-DR02,J02,negative control,42648,0.83
04/20/21,13721-DR02,J24,negative control,44428,0.83
04/20/21,13721-DR02,K02,negative control,47053,0.83
04/20/21,13721-DR02,K24,negative control,46091,0.83
04/20/21,13721-DR02,L02,negative control,44729,0.83
04/20/21,13721-DR02,L24,negative control,46079,0.83
04/20/21,13721-DR02,M02,negative control,48629,0.83
04/20/21,13721-DR02,M24,negative control,47248,0.83
04/20/21,13721-DR02,N02,negative control,45324,0.83
04/20/21,13721-DR02,N24,negative control,47863,0.83
04/20/21,13721-DR02,O02,negative control,47650,0.83
04/20/21,13721-DR02,O24,negative control,47116,0.83
04/20/21,13721-DR02,P02,negative control,44753,0.83
04/20/21,13721-DR02,P24,negative control,46737,0.83
04/22/21,13749-DR-01,A02,negative control,54274,0.69
04/22/21,13749-DR-01,A24,negative control,64262,0.69
04/22/21,13749-DR-01,B02,negative control,65730,0.69
04/22/21,13749-DR-01,B24,negative control,65611,0.69
04/22/21,13749-DR-01,C02,negative control,53194,0.69
04/22/21,13749-DR-01,C24,negative control,65544,0.69
04/22/21,13749-DR-01,D02,negative control,65823,0.69
04/22/21,13749-DR-01,D24,negative control,64721,0.69
04/22/21,13749-DR-01,E02,negative control,57971,0.69
04/22/21,13749-DR-01,E24,negative control,67118,0.69
04/22/21,13749-DR-01,F02,negative control,68218,0.69
04/22/21,13749-DR-01,F24,negative control,66664,0.69
04/22/21,13749-DR-01,G02,negative control,57375,0.69
04/22/21,13749-DR-01,G24,negative control,66615,0.69
04/22/21,13749-DR-01,H02,negative control,68144,0.69
04/22/21,13749-DR-01,H24,negative control,66457,0.69
04/22/21,13749-DR-01,I02,negative control,57245,0.69
04/22/21,13749-DR-01,I24,negative control,66789,0.69
04/22/21,13749-DR-01,J02,negative control,66820,0.69
04/22/21,13749-DR-01,J24,negative control,66960,0.69
04/22/21,13749-DR-01,K02,negative control,58746,0.69
04/22/21,13749-DR-01,K24,negative control,67126,0.69
04/22/21,13749-DR-01,L02,negative control,69358,0.69
04/22/21,13749-DR-01,L24,negative control,67433,0.69
04/22/21,13749-DR-01,M02,negative control,61657,0.69
04/22/21,13749-DR-01,M24,negative control,68062,0.69
04/22/21,13749-DR-01,N02,negative control,69983,0.69
04/22/21,13749-DR-01,N24,negative control,67774,0.69
04/22/21,13749-DR-01,O02,negative control,49663,0.69
04/22/21,13749-DR-01,O24,negative control,68425,0.69
04/22/21,13749-DR-01,P02,negative control,68938,0.69
04/22/21,13749-DR-01,P24,negative control,68346,0.69
04/22/21,13749-DR-02,A02,negative control,75663,0.87
04/22/21,13749-DR-02,A24,negative control,70720,0.87
04/22/21,13749-DR-02,B02,negative control,70661,0.87
04/22/21,13749-DR-02,B24,negative control,70567,0.87
04/22/21,13749-DR-02,C02,negative control,73589,0.87
04/22/21,13749-DR-02,C24,negative control,70562,0.87
04/22/21,13749-DR-02,D02,negative control,70450,0.87
04/22/21,13749-DR-02,D24,negative control,69632,0.87
04/22/21,13749-DR-02,E02,negative control,75412,0.87
04/22/21,13749-DR-02,E24,negative control,72529,0.87
04/22/21,13749-DR-02,F02,negative control,72226,0.87
04/22/21,13749-DR-02,F24,negative control,71776,0.87
04/22/21,13749-DR-02,G02,negative control,74594,0.87
04/22/21,13749-DR-02,G24,negative control,71553,0.87
04/22/21,13749-DR-02,H02,negative control,72218,0.87
04/22/21,13749-DR-02,H24,negative control,71274,0.87
04/22/21,13749-DR-02,I02,negative control,75377,0.87
04/22/21,13749-DR-02,I24,negative control,71282,0.87
04/22/21,13749-DR-02,J02,negative control,71372,0.87
04/22/21,13749-DR-02,J24,negative control,71381,0.87
04/22/21,13749-DR-02,K02,negative control,77730,0.87
04/22/21,13749-DR-02,K24,negative control,72360,0.87
04/22/21,13749-DR-02,L02,negative control,73399,0.87
04/22/21,13749-DR-02,L24,negative control,72682,0.87
04/22/21,13749-DR-02,M02,negative control,77558,0.87
04/22/21,13749-DR-02,M24,negative control,72941,0.87
04/22/21,13749-DR-02,N02,negative control,72508,0.87
04/22/21,13749-DR-02,N24,negative control,72966,0.87
04/22/21,13749-DR-02,O02,negative control,77853,0.87
04/22/21,13749-DR-02,O24,negative control,73168,0.87
04/22/21,13749-DR-02,P02,negative control,73063,0.87
04/22/21,13749-DR-02,P24,negative control,73013,0.87
04/27/21,13762-DR01,A02,negative control,51800,0.76
04/27/21,13762-DR01,A24,negative control,57841,0.76
04/27/21,13762-DR01,B02,negative control,57702,0.76
04/27/21,13762-DR01,B24,negative control,58802,0.76
04/27/21,13762-DR01,C02,negative control,52199,0.76
04/27/21,13762-DR01,C24,negative control,56563,0.76
04/27/21,13762-DR01,D02,negative control,58355,0.76
04/27/21,13762-DR01,D24,negative control,59815,0.76
04/27/21,13762-DR01,E02,negative control,54437,0.76
04/27/21,13762-DR01,E24,negative control,61910,0.76
04/27/21,13762-DR01,F02,negative control,60674,0.76
04/27/21,13762-DR01,F24,negative control,61976,0.76
04/27/21,13762-DR01,G02,negative control,51355,0.76
04/27/21,13762-DR01,G24,negative control,60542,0.76
04/27/21,13762-DR01,H02,negative control,59366,0.76
04/27/21,13762-DR01,H24,negative control,60044,0.76
04/27/21,13762-DR01,I02,negative control,54603,0.76
04/27/21,13762-DR01,I24,negative control,60415,0.76
04/27/21,13762-DR01,J02,negative control,58228,0.76
04/27/21,13762-DR01,J24,negative control,60309,0.76
04/27/21,13762-DR01,K02,negative control,57679,0.76
04/27/21,13762-DR01,K24,negative control,62318,0.76
04/27/21,13762-DR01,L02,negative control,61154,0.76
04/27/21,13762-DR01,L24,negative control,62751,0.76
04/27/21,13762-DR01,M02,negative control,58263,0.76
04/27/21,13762-DR01,M24,negative control,62981,0.76
04/27/21,13762-DR01,N02,negative control,62299,0.76
04/27/21,13762-DR01,N24,negative control,62521,0.76
04/27/21,13762-DR01,O02,negative control,53997,0.76
04/27/21,13762-DR01,O24,negative control,63632,0.76
04/27/21,13762-DR01,P02,negative control,62132,0.76
04/27/21,13762-DR01,P24,negative control,62715,0.76
04/27/21,13762-DR02,A02,negative control,66860,0.82
04/27/21,13762-DR02,A24,negative control,61316,0.82
04/27/21,13762-DR02,B02,negative control,60499,0.82
04/27/21,13762-DR02,B24,negative control,61730,0.82
04/27/21,13762-DR02,C02,negative control,66659,0.82
04/27/21,13762-DR02,C24,negative control,62401,0.82
04/27/21,13762-DR02,D02,negative control,59575,0.82
04/27/21,13762-DR02,D24,negative control,61891,0.82
04/27/21,13762-DR02,E02,negative control,68632,0.82
04/27/21,13762-DR02,E24,negative control,64234,0.82
04/27/21,13762-DR02,F02,negative control,61709,0.82
04/27/21,13762-DR02,F24,negative control,63604,0.82
04/27/21,13762-DR02,G02,negative control,65808,0.82
04/27/21,13762-DR02,G24,negative control,63698,0.82
04/27/21,13762-DR02,H02,negative control,61408,0.82
04/27/21,13762-DR02,H24,negative control,63042,0.82
04/27/21,13762-DR02,I02,negative control,66854,0.82
04/27/21,13762-DR02,I24,negative control,61810,0.82
04/27/21,13762-DR02,J02,negative control,60255,0.82
04/27/21,13762-DR02,J24,negative control,61454,0.82
04/27/21,13762-DR02,K02,negative control,68824,0.82
04/27/21,13762-DR02,K24,negative control,64643,0.82
04/27/21,13762-DR02,L02,negative control,62938,0.82
04/27/21,13762-DR02,L24,negative control,64628,0.82
04/27/21,13762-DR02,M02,negative control,68169,0.82
04/27/21,13762-DR02,M24,negative control,64774,0.82
04/27/21,13762-DR02,N02,negative control,61930,0.82
04/27/21,13762-DR02,N24,negative control,65400,0.82
04/27/21,13762-DR02,O02,negative control,69936,0.82
04/27/21,13762-DR02,O24,negative control,65062,0.82
04/27/21,13762-DR02,P02,negative control,63899,0.82
04/27/21,13762-DR02,P24,negative control,65000,0.82
05/03/21,13803-DR01,A02,negative control,23172,0.64
05/03/21,13803-DR01,A24,negative control,28390,0.64
05/03/21,13803-DR01,B02,negative control,28763,0.64
05/03/21,13803-DR01,B24,negative control,29413,0.64
05/03/21,13803-DR01,C02,negative control,24912,0.64
05/03/21,13803-DR01,C24,negative control,29442,0.64
05/03/21,13803-DR01,D02,negative control,28803,0.64
05/03/21,13803-DR01,D24,negative control,29773,0.64
05/03/21,13803-DR01,E02,negative control,25464,0.64
05/03/21,13803-DR01,E24,negative control,30573,0.64
05/03/21,13803-DR01,F02,negative control,29790,0.64
05/03/21,13803-DR01,F24,negative control,30461,0.64
05/03/21,13803-DR01,G02,negative control,21566,0.64
05/03/21,13803-DR01,G24,negative control,30049,0.64
05/03/21,13803-DR01,H02,negative control,28931,0.64
05/03/21,13803-DR01,H24,negative control,30320,0.64
05/03/21,13803-DR01,I02,negative control,24926,0.64
05/03/21,13803-DR01,I24,negative control,29559,0.64
05/03/21,13803-DR01,J02,negative control,28663,0.64
05/03/21,13803-DR01,J24,negative control,29600,0.64
05/03/21,13803-DR01,K02,negative control,26521,0.64
05/03/21,13803-DR01,K24,negative control,30076,0.64
05/03/21,13803-DR01,L02,negative control,29892,0.64
05/03/21,13803-DR01,L24,negative control,30859,0.64
05/03/21,13803-DR01,M02,negative control,26064,0.64
05/03/21,13803-DR01,M24,negative control,29347,0.64
05/03/21,13803-DR01,N02,negative control,29779,0.64
05/03/21,13803-DR01,N24,negative control,29009,0.64
05/03/21,13803-DR01,O02,negative control,24920,0.64
05/03/21,13803-DR01,O24,negative control,30236,0.64
05/03/21,13803-DR01,P02,negative control,29794,0.64
05/03/21,13803-DR01,P24,negative control,29922,0.64
05/03/21,13803-DR02,A02,negative control,29983,0.86
05/03/21,13803-DR02,A24,negative control,29821,0.86
05/03/21,13803-DR02,B02,negative control,29081,0.86
05/03/21,13803-DR02,B24,negative control,29848,0.86
05/03/21,13803-DR02,C02,negative control,31189,0.86
05/03/21,13803-DR02,C24,negative control,29901,0.86
05/03/21,13803-DR02,D02,negative control,29080,0.86
05/03/21,13803-DR02,D24,negative control,29894,0.86
05/03/21,13803-DR02,E02,negative control,31893,0.86
05/03/21,13803-DR02,E24,negative control,30605,0.86
05/03/21,13803-DR02,F02,negative control,30268,0.86
05/03/21,13803-DR02,F24,negative control,30801,0.86
05/03/21,13803-DR02,G02,negative control,30363,0.86
05/03/21,13803-DR02,G24,negative control,30433,0.86
05/03/21,13803-DR02,H02,negative control,29311,0.86
05/03/21,13803-DR02,H24,negative control,30041,0.86
05/03/21,13803-DR02,I02,negative control,31227,0.86
05/03/21,13803-DR02,I24,negative control,29899,0.86
05/03/21,13803-DR02,J02,negative control,29045,0.86
05/03/21,13803-DR02,J24,negative control,29983,0.86
05/03/21,13803-DR02,K02,negative control,31930,0.86
05/03/21,13803-DR02,K24,negative control,30830,0.86
05/03/21,13803-DR02,L02,negative control,30280,0.86
05/03/21,13803-DR02,L24,negative control,30553,0.86
05/03/21,13803-DR02,M02,negative control,32924,0.86
05/03/21,13803-DR02,M24,negative control,31467,0.86
05/03/21,13803-DR02,N02,negative control,30927,0.86
05/03/21,13803-DR02,N24,negative control,30947,0.86
05/03/21,13803-DR02,O02,negative control,32301,0.86
05/03/21,13803-DR02,O24,negative control,30984,0.86
05/03/21,13803-DR02,P02,negative control,30462,0.86
05/03/21,13803-DR02,P24,negative control,30904,0.86
05/03/21,13803-DR03,A02,negative control,31225,0.81
05/03/21,13803-DR03,A24,negative control,30648,0.81
05/03/21,13803-DR03,B02,negative control,29036,0.81
05/03/21,13803-DR03,B24,negative control,30649,0.81
05/03/21,13803-DR03,C02,negative control,32669,0.81
05/03/21,13803-DR03,C24,negative control,31144,0.81
05/03/21,13803-DR03,D02,negative control,30258,0.81
05/03/21,13803-DR03,D24,negative control,31225,0.81
05/03/21,13803-DR03,E02,negative control,32278,0.81
05/03/21,13803-DR03,E24,negative control,32223,0.81
05/03/21,13803-DR03,F02,negative control,31983,0.81
05/03/21,13803-DR03,F24,negative control,32147,0.81
05/03/21,13803-DR03,G02,negative control,31785,0.81
05/03/21,13803-DR03,G24,negative control,31618,0.81
05/03/21,13803-DR03,H02,negative control,31588,0.81
05/03/21,13803-DR03,H24,negative control,31784,0.81
05/03/21,13803-DR03,I02,negative control,32692,0.81
05/03/21,13803-DR03,I24,negative control,30750,0.81
05/03/21,13803-DR03,J02,negative control,31078,0.81
05/03/21,13803-DR03,J24,negative control,30692,0.81
05/03/21,13803-DR03,K02,negative control,32913,0.81
05/03/21,13803-DR03,K24,negative control,32128,0.81
05/03/21,13803-DR03,L02,negative control,31921,0.81
05/03/21,13803-DR03,L24,negative control,31700,0.81
05/03/21,13803-DR03,M02,negative control,34226,0.81
05/03/21,13803-DR03,M24,negative control,32650,0.81
05/03/21,13803-DR03,N02,negative control,32775,0.81
05/03/21,13803-DR03,N24,negative control,32494,0.81
05/03/21,13803-DR03,O02,negative control,33359,0.81
05/03/21,13803-DR03,O24,negative control,31655,0.81
05/03/21,13803-DR03,P02,negative control,26647,0.81
05/03/21,13803-DR03,P24,negative control,31628,0.81
05/03/21,13803-DR04,A02,negative control,16977,-0.33
05/03/21,13803-DR04,B02,negative control,11311,-0.33
05/03/21,13803-DR04,B24,negative control,24097,-0.33
05/03/21,13803-DR04,C02,negative control,32527,-0.33
05/03/21,13803-DR04,D02,negative control,14011,-0.33
05/03/21,13803-DR04,D24,negative control,24583,-0.33
05/03/21,13803-DR04,E02,negative control,31978,-0.33
05/03/21,13803-DR04,F02,negative control,15312,-0.33
05/03/21,13803-DR04,F24,negative control,25131,-0.33
05/03/21,13803-DR04,G02,negative control,16839,-0.33
05/03/21,13803-DR04,H02,negative control,18779,-0.33
05/03/21,13803-DR04,H24,negative control,26552,-0.33
05/03/21,13803-DR04,I02,negative control,24212,-0.33
05/03/21,13803-DR04,J02,negative control,17398,-0.33
05/03/21,13803-DR04,J24,negative control,25578,-0.33
05/03/21,13803-DR04,K02,negative control,17646,-0.33
05/03/21,13803-DR04,L02,negative control,20446,-0.33
05/03/21,13803-DR04,L24,negative control,27593,-0.33
05/03/21,13803-DR04,M02,negative control,31391,-0.33
05/03/21,13803-DR04,N02,negative control,23138,-0.33
05/03/21,13803-DR04,N24,negative control,25229,-0.33
05/03/21,13803-DR04,O02,negative control,14248,-0.33
05/03/21,13803-DR04,P02,negative control,21530,-0.33
05/03/21,13803-DR04,P24,negative control,19445,-0.33
05/10/21,13858-DR01,A02,negative control,48773,0.79
05/10/21,13858-DR01,A24,negative control,46692,0.79
05/10/21,13858-DR01,B02,negative control,42587,0.79
05/10/21,13858-DR01,B24,negative control,46474,0.79
05/10/21,13858-DR01,C02,negative control,50411,0.79
05/10/21,13858-DR01,C24,negative control,49239,0.79
05/10/21,13858-DR01,D02,negative control,48377,0.79
05/10/21,13858-DR01,D24,negative control,49806,0.79
05/10/21,13858-DR01,E02,negative control,54358,0.79
05/10/21,13858-DR01,E24,negative control,50424,0.79
05/10/21,13858-DR01,F02,negative control,49431,0.79
05/10/21,13858-DR01,F24,negative control,50677,0.79
05/10/21,13858-DR01,G02,negative control,53033,0.79
05/10/21,13858-DR01,G24,negative control,51125,0.79
05/10/21,13858-DR01,H02,negative control,49693,0.79
05/10/21,13858-DR01,H24,negative control,51226,0.79
05/10/21,13858-DR01,I02,negative control,52615,0.79
05/10/21,13858-DR01,I24,negative control,50364,0.79
05/10/21,13858-DR01,J02,negative control,49351,0.79
05/10/21,13858-DR01,J24,negative control,50494,0.79
05/10/21,13858-DR01,K02,negative control,54599,0.79
05/10/21,13858-DR01,K24,negative control,52067,0.79
05/10/21,13858-DR01,L02,negative control,51647,0.79
05/10/21,13858-DR01,L24,negative control,51952,0.79
05/10/21,13858-DR01,M02,negative control,56067,0.79
05/10/21,13858-DR01,M24,negative control,51056,0.79
05/10/21,13858-DR01,N02,negative control,50387,0.79
05/10/21,13858-DR01,N24,negative control,51907,0.79
05/10/21,13858-DR01,O02,negative control,55151,0.79
05/10/21,13858-DR01,O24,negative control,51240,0.79
05/10/21,13858-DR01,P02,negative control,48617,0.79
05/10/21,13858-DR01,P24,negative control,50257,0.79
05/10/21,13858-DR02,A02,negative control,53592,0.89
05/10/21,13858-DR02,A24,negative control,55410,0.89
05/10/21,13858-DR02,B02,negative control,57362,0.89
