Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
10/12/21,14824-DR02,G01,positive control (hit),7031,0.79
10/12/21,14824-DR02,G23,positive control (hit),6311,0.79
10/12/21,14824-DR02,H01,positive control (hit),6326,0.79
10/12/21,14824-DR02,H23,positive control (hit),6430,0.79
10/12/21,14824-DR02,I01,positive control (hit),6922,0.79
10/12/21,14824-DR02,I23,positive control (hit),6548,0.79
10/12/21,14824-DR02,J01,positive control (hit),6530,0.79
10/12/21,14824-DR02,J23,positive control (hit),6506,0.79
10/12/21,14824-DR02,K01,positive control (hit),7030,0.79
10/12/21,14824-DR02,K23,positive control (hit),6551,0.79
10/12/21,14824-DR02,L01,positive control (hit),6503,0.79
10/12/21,14824-DR02,L23,positive control (hit),6505,0.79
10/12/21,14824-DR02,M01,positive control (hit),6933,0.79
10/12/21,14824-DR02,M23,positive control (hit),6497,0.79
10/12/21,14824-DR02,N01,positive control (hit),6400,0.79
10/12/21,14824-DR02,N23,positive control (hit),6585,0.79
10/12/21,14824-DR02,O01,positive control (hit),6825,0.79
10/12/21,14824-DR02,O23,positive control (hit),6364,0.79
10/12/21,14824-DR02,P01,positive control (hit),6238,0.79
10/12/21,14824-DR02,P23,positive control (hit),6344,0.79
10/12/21,14782-Low-DR1,A01,positive control (hit),7067,0.85
10/12/21,14782-Low-DR1,A23,positive control (hit),6540,0.85
10/12/21,14782-Low-DR1,B01,positive control (hit),6502,0.85
10/12/21,14782-Low-DR1,B23,positive control (hit),6455,0.85
10/12/21,14782-Low-DR1,C01,positive control (hit),6963,0.85
10/12/21,14782-Low-DR1,C23,positive control (hit),6472,0.85
10/12/21,14782-Low-DR1,D01,positive control (hit),6308,0.85
10/12/21,14782-Low-DR1,D23,positive control (hit),6403,0.85
10/12/21,14782-Low-DR1,E01,positive control (hit),6855,0.85
10/12/21,14782-Low-DR1,E23,positive control (hit),6479,0.85
10/12/21,14782-Low-DR1,F01,positive control (hit),6532,0.85
10/12/21,14782-Low-DR1,F23,positive control (hit),6484,0.85
10/12/21,14782-Low-DR1,G01,positive control (hit),6752,0.85
10/12/21,14782-Low-DR1,G23,positive control (hit),6705,0.85
10/12/21,14782-Low-DR1,H01,positive control (hit),6452,0.85
10/12/21,14782-Low-DR1,H23,positive control (hit),6572,0.85
10/12/21,14782-Low-DR1,I01,positive control (hit),6846,0.85
10/12/21,14782-Low-DR1,I23,positive control (hit),6440,0.85
10/12/21,14782-Low-DR1,J01,positive control (hit),6426,0.85
10/12/21,14782-Low-DR1,J23,positive control (hit),6502,0.85
10/12/21,14782-Low-DR1,K01,positive control (hit),6953,0.85
10/12/21,14782-Low-DR1,K23,positive control (hit),6576,0.85
10/12/21,14782-Low-DR1,L01,positive control (hit),6549,0.85
10/12/21,14782-Low-DR1,L23,positive control (hit),6616,0.85
10/12/21,14782-Low-DR1,M01,positive control (hit),6840,0.85
10/12/21,14782-Low-DR1,M23,positive control (hit),6501,0.85
10/12/21,14782-Low-DR1,N01,positive control (hit),6377,0.85
10/12/21,14782-Low-DR1,N23,positive control (hit),6505,0.85
10/12/21,14782-Low-DR1,O01,positive control (hit),6705,0.85
10/12/21,14782-Low-DR1,O23,positive control (hit),6435,0.85
10/12/21,14782-Low-DR1,P01,positive control (hit),6272,0.85
10/12/21,14782-Low-DR1,P23,positive control (hit),6435,0.85
10/12/21,14782-Low-DR2,A01,positive control (hit),6451,0.85
10/12/21,14782-Low-DR2,A23,positive control (hit),6352,0.85
10/12/21,14782-Low-DR2,B01,positive control (hit),6187,0.85
10/12/21,14782-Low-DR2,B23,positive control (hit),6419,0.85
10/12/21,14782-Low-DR2,C01,positive control (hit),6338,0.85
10/12/21,14782-Low-DR2,C23,positive control (hit),6288,0.85
10/12/21,14782-Low-DR2,D01,positive control (hit),6210,0.85
10/12/21,14782-Low-DR2,D23,positive control (hit),6340,0.85
10/12/21,14782-Low-DR2,E01,positive control (hit),6380,0.85
10/12/21,14782-Low-DR2,E23,positive control (hit),6421,0.85
10/12/21,14782-Low-DR2,F01,positive control (hit),6184,0.85
10/12/21,14782-Low-DR2,F23,positive control (hit),6403,0.85
10/12/21,14782-Low-DR2,G01,positive control (hit),7389,0.85
10/12/21,14782-Low-DR2,G23,positive control (hit),6341,0.85
10/12/21,14782-Low-DR2,H01,positive control (hit),6191,0.85
10/12/21,14782-Low-DR2,H23,positive control (hit),6370,0.85
10/12/21,14782-Low-DR2,I01,positive control (hit),8110,0.85
10/12/21,14782-Low-DR2,I23,positive control (hit),6341,0.85
10/12/21,14782-Low-DR2,J01,positive control (hit),6181,0.85
10/12/21,14782-Low-DR2,J23,positive control (hit),6371,0.85
10/12/21,14782-Low-DR2,K01,positive control (hit),8511,0.85
10/12/21,14782-Low-DR2,K23,positive control (hit),6443,0.85
10/12/21,14782-Low-DR2,L01,positive control (hit),6860,0.85
10/12/21,14782-Low-DR2,L23,positive control (hit),6387,0.85
10/12/21,14782-Low-DR2,M01,positive control (hit),6445,0.85
10/12/21,14782-Low-DR2,M23,positive control (hit),6340,0.85
10/12/21,14782-Low-DR2,N01,positive control (hit),8003,0.85
10/12/21,14782-Low-DR2,N23,positive control (hit),6316,0.85
10/12/21,14782-Low-DR2,O01,positive control (hit),6322,0.85
10/12/21,14782-Low-DR2,O23,positive control (hit),6276,0.85
10/12/21,14782-Low-DR2,P01,positive control (hit),6363,0.85
10/12/21,14782-Low-DR2,P23,positive control (hit),6289,0.85
10/12/21,14782-Low-DR3,A01,positive control (hit),6829,0.61
10/12/21,14782-Low-DR3,A23,positive control (hit),6578,0.61
10/12/21,14782-Low-DR3,B01,positive control (hit),6425,0.61
10/12/21,14782-Low-DR3,B23,positive control (hit),6528,0.61
10/12/21,14782-Low-DR3,C01,positive control (hit),6712,0.61
10/12/21,14782-Low-DR3,C23,positive control (hit),6455,0.61
10/12/21,14782-Low-DR3,D01,positive control (hit),6358,0.61
10/12/21,14782-Low-DR3,D23,positive control (hit),6469,0.61
10/12/21,14782-Low-DR3,E01,positive control (hit),6796,0.61
10/12/21,14782-Low-DR3,E23,positive control (hit),6507,0.61
10/12/21,14782-Low-DR3,F01,positive control (hit),6536,0.61
10/12/21,14782-Low-DR3,F23,positive control (hit),6464,0.61
10/12/21,14782-Low-DR3,G01,positive control (hit),6804,0.61
10/12/21,14782-Low-DR3,G23,positive control (hit),6543,0.61
10/12/21,14782-Low-DR3,H01,positive control (hit),6554,0.61
10/12/21,14782-Low-DR3,H23,positive control (hit),6561,0.61
10/12/21,14782-Low-DR3,I01,positive control (hit),7010,0.61
10/12/21,14782-Low-DR3,I23,positive control (hit),6612,0.61
10/12/21,14782-Low-DR3,J01,positive control (hit),6556,0.61
10/12/21,14782-Low-DR3,J23,positive control (hit),6652,0.61
10/12/21,14782-Low-DR3,K01,positive control (hit),6952,0.61
10/12/21,14782-Low-DR3,K23,positive control (hit),6704,0.61
10/12/21,14782-Low-DR3,L01,positive control (hit),6608,0.61
10/12/21,14782-Low-DR3,L23,positive control (hit),6645,0.61
10/12/21,14782-Low-DR3,M01,positive control (hit),6722,0.61
10/12/21,14782-Low-DR3,M23,positive control (hit),6504,0.61
10/12/21,14782-Low-DR3,N01,positive control (hit),6531,0.61
10/12/21,14782-Low-DR3,N23,positive control (hit),6534,0.61
10/12/21,14782-Low-DR3,O01,positive control (hit),6774,0.61
10/12/21,14782-Low-DR3,O23,positive control (hit),6448,0.61
10/12/21,14782-Low-DR3,P01,positive control (hit),6660,0.61
10/12/21,14782-Low-DR3,P23,positive control (hit),6522,0.61
10/04/21,14709-14734P03,A01,positive control (hit),20935,0.84
10/04/21,14709-14734P03,A23,positive control (hit),20187,0.84
10/04/21,14709-14734P03,B01,positive control (hit),19849,0.84
10/04/21,14709-14734P03,B23,positive control (hit),19378,0.84
10/04/21,14709-14734P03,C01,positive control (hit),20763,0.84
10/04/21,14709-14734P03,C23,positive control (hit),20380,0.84
10/04/21,14709-14734P03,D01,positive control (hit),19897,0.84
10/04/21,14709-14734P03,D23,positive control (hit),19494,0.84
10/04/21,14709-14734P03,E01,positive control (hit),20245,0.84
10/04/21,14709-14734P03,E23,positive control (hit),19679,0.84
10/04/21,14709-14734P03,F01,positive control (hit),19388,0.84
10/04/21,14709-14734P03,F23,positive control (hit),19495,0.84
10/04/21,14709-14734P03,G01,positive control (hit),20534,0.84
10/04/21,14709-14734P03,G23,positive control (hit),20014,0.84
10/04/21,14709-14734P03,H01,positive control (hit),19675,0.84
10/04/21,14709-14734P03,H23,positive control (hit),19592,0.84
10/04/21,14709-14734P03,I01,positive control (hit),20254,0.84
10/04/21,14709-14734P03,I23,positive control (hit),19658,0.84
10/04/21,14709-14734P03,J01,positive control (hit),19326,0.84
10/04/21,14709-14734P03,J23,positive control (hit),19685,0.84
10/04/21,14709-14734P03,K01,positive control (hit),20936,0.84
10/04/21,14709-14734P03,K23,positive control (hit),19928,0.84
10/04/21,14709-14734P03,L01,positive control (hit),19657,0.84
10/04/21,14709-14734P03,L23,positive control (hit),19792,0.84
10/04/21,14709-14734P03,M01,positive control (hit),20118,0.84
10/04/21,14709-14734P03,M23,positive control (hit),19241,0.84
10/04/21,14709-14734P03,N01,positive control (hit),18949,0.84
10/04/21,14709-14734P03,N23,positive control (hit),18895,0.84
10/04/21,14709-14734P03,O01,positive control (hit),20358,0.84
10/04/21,14709-14734P03,O23,positive control (hit),19407,0.84
10/04/21,14709-14734P03,P01,positive control (hit),19123,0.84
10/04/21,14709-14734P03,P23,positive control (hit),19260,0.84
10/04/21,14709-14734P02,A01,positive control (hit),20811,0.84
10/04/21,14709-14734P02,A23,positive control (hit),18823,0.84
10/04/21,14709-14734P02,B01,positive control (hit),18446,0.84
10/04/21,14709-14734P02,B23,positive control (hit),18818,0.84
10/04/21,14709-14734P02,C01,positive control (hit),20751,0.84
10/04/21,14709-14734P02,C23,positive control (hit),19139,0.84
10/04/21,14709-14734P02,D01,positive control (hit),18640,0.84
10/04/21,14709-14734P02,D23,positive control (hit),18965,0.84
10/04/21,14709-14734P02,E01,positive control (hit),20387,0.84
10/04/21,14709-14734P02,E23,positive control (hit),18789,0.84
10/04/21,14709-14734P02,F01,positive control (hit),18535,0.84
10/04/21,14709-14734P02,F23,positive control (hit),18869,0.84
10/04/21,14709-14734P02,G01,positive control (hit),20599,0.84
10/04/21,14709-14734P02,G23,positive control (hit),19084,0.84
10/04/21,14709-14734P02,H01,positive control (hit),18724,0.84
10/04/21,14709-14734P02,H23,positive control (hit),19053,0.84
10/04/21,14709-14734P02,I01,positive control (hit),20531,0.84
10/04/21,14709-14734P02,I23,positive control (hit),18925,0.84
10/04/21,14709-14734P02,J01,positive control (hit),18562,0.84
10/04/21,14709-14734P02,J23,positive control (hit),18949,0.84
10/04/21,14709-14734P02,K01,positive control (hit),20949,0.84
10/04/21,14709-14734P02,K23,positive control (hit),19058,0.84
10/04/21,14709-14734P02,L01,positive control (hit),18643,0.84
10/04/21,14709-14734P02,L23,positive control (hit),19189,0.84
10/04/21,14709-14734P02,M01,positive control (hit),20026,0.84
10/04/21,14709-14734P02,M23,positive control (hit),18622,0.84
10/04/21,14709-14734P02,N01,positive control (hit),18066,0.84
10/04/21,14709-14734P02,N23,positive control (hit),18501,0.84
10/04/21,14709-14734P02,O01,positive control (hit),19808,0.84
10/04/21,14709-14734P02,O23,positive control (hit),18817,0.84
10/04/21,14709-14734P02,P01,positive control (hit),18281,0.84
10/04/21,14709-14734P02,P23,positive control (hit),18748,0.84
10/04/21,14709-14734P01,A01,positive control (hit),341,0.88
10/04/21,14709-14734P01,A23,positive control (hit),322,0.88
10/04/21,14709-14734P01,B01,positive control (hit),259,0.88
10/04/21,14709-14734P01,B23,positive control (hit),281,0.88
10/04/21,14709-14734P01,C01,positive control (hit),334,0.88
10/04/21,14709-14734P01,C23,positive control (hit),307,0.88
10/04/21,14709-14734P01,D01,positive control (hit),257,0.88
10/04/21,14709-14734P01,D23,positive control (hit),283,0.88
10/04/21,14709-14734P01,E01,positive control (hit),330,0.88
10/04/21,14709-14734P01,E23,positive control (hit),307,0.88
10/04/21,14709-14734P01,F01,positive control (hit),249,0.88
10/04/21,14709-14734P01,F23,positive control (hit),272,0.88
10/04/21,14709-14734P01,G01,positive control (hit),298,0.88
10/04/21,14709-14734P01,G23,positive control (hit),282,0.88
10/04/21,14709-14734P01,H01,positive control (hit),228,0.88
10/04/21,14709-14734P01,H23,positive control (hit),246,0.88
10/04/21,14709-14734P01,I01,positive control (hit),356,0.88
10/04/21,14709-14734P01,I23,positive control (hit),342,0.88
10/04/21,14709-14734P01,J01,positive control (hit),286,0.88
10/04/21,14709-14734P01,J23,positive control (hit),300,0.88
10/04/21,14709-14734P01,K01,positive control (hit),293,0.88
10/04/21,14709-14734P01,K23,positive control (hit),267,0.88
10/04/21,14709-14734P01,L01,positive control (hit),221,0.88
10/04/21,14709-14734P01,L23,positive control (hit),235,0.88
10/04/21,14709-14734P01,M01,positive control (hit),299,0.88
10/04/21,14709-14734P01,M23,positive control (hit),288,0.88
10/04/21,14709-14734P01,N01,positive control (hit),224,0.88
10/04/21,14709-14734P01,N23,positive control (hit),253,0.88
10/04/21,14709-14734P01,O01,positive control (hit),329,0.88
10/04/21,14709-14734P01,O23,positive control (hit),322,0.88
10/04/21,14709-14734P01,P01,positive control (hit),268,0.88
10/04/21,14709-14734P01,P23,positive control (hit),280,0.88
09/23/21,14689-DR01,A01,positive control (hit),7105,0.32
09/23/21,14689-DR01,A23,positive control (hit),7039,0.32
09/23/21,14689-DR01,B01,positive control (hit),6925,0.32
09/23/21,14689-DR01,B23,positive control (hit),6952,0.32
09/23/21,14689-DR01,C01,positive control (hit),7130,0.32
09/23/21,14689-DR01,C23,positive control (hit),7024,0.32
09/23/21,14689-DR01,D01,positive control (hit),6864,0.32
09/23/21,14689-DR01,D23,positive control (hit),6858,0.32
09/23/21,14689-DR01,E01,positive control (hit),7352,0.32
09/23/21,14689-DR01,E23,positive control (hit),7026,0.32
09/23/21,14689-DR01,F01,positive control (hit),7228,0.32
09/23/21,14689-DR01,F23,positive control (hit),6947,0.32
09/23/21,14689-DR01,G01,positive control (hit),7264,0.32
09/23/21,14689-DR01,G23,positive control (hit),6945,0.32
09/23/21,14689-DR01,H01,positive control (hit),7663,0.32
09/23/21,14689-DR01,H23,positive control (hit),7044,0.32
09/23/21,14689-DR01,I01,positive control (hit),7024,0.32
09/23/21,14689-DR01,I23,positive control (hit),6933,0.32
09/23/21,14689-DR01,J01,positive control (hit),6795,0.32
09/23/21,14689-DR01,J23,positive control (hit),6922,0.32
09/23/21,14689-DR01,K01,positive control (hit),8257,0.32
09/23/21,14689-DR01,K23,positive control (hit),7330,0.32
09/23/21,14689-DR01,L01,positive control (hit),6935,0.32
09/23/21,14689-DR01,L23,positive control (hit),7213,0.32
09/23/21,14689-DR01,M01,positive control (hit),9257,0.32
09/23/21,14689-DR01,M23,positive control (hit),8062,0.32
09/23/21,14689-DR01,N01,positive control (hit),6788,0.32
09/23/21,14689-DR01,N23,positive control (hit),8164,0.32
09/23/21,14689-DR01,O01,positive control (hit),7637,0.32
09/23/21,14689-DR01,O23,positive control (hit),7563,0.32
09/23/21,14689-DR01,P01,positive control (hit),6946,0.32
09/23/21,14689-DR01,P23,positive control (hit),7682,0.32
09/23/21,14689-DR02,A01,positive control (hit),5512,0.57
09/23/21,14689-DR02,A23,positive control (hit),5666,0.57
09/23/21,14689-DR02,B01,positive control (hit),5195,0.57
09/23/21,14689-DR02,B23,positive control (hit),5727,0.57
09/23/21,14689-DR02,C01,positive control (hit),5771,0.57
09/23/21,14689-DR02,C23,positive control (hit),5707,0.57
09/23/21,14689-DR02,D01,positive control (hit),5320,0.57
09/23/21,14689-DR02,D23,positive control (hit),5616,0.57
09/23/21,14689-DR02,E01,positive control (hit),6473,0.57
09/23/21,14689-DR02,E23,positive control (hit),6093,0.57
09/23/21,14689-DR02,F01,positive control (hit),5920,0.57
09/23/21,14689-DR02,F23,positive control (hit),6043,0.57
09/23/21,14689-DR02,G01,positive control (hit),9242,0.57
09/23/21,14689-DR02,G23,positive control (hit),6430,0.57
09/23/21,14689-DR02,H01,positive control (hit),5794,0.57
09/23/21,14689-DR02,H23,positive control (hit),6322,0.57
09/23/21,14689-DR02,I01,positive control (hit),6453,0.57
09/23/21,14689-DR02,I23,positive control (hit),6035,0.57
09/23/21,14689-DR02,J01,positive control (hit),8246,0.57
09/23/21,14689-DR02,J23,positive control (hit),6066,0.57
09/23/21,14689-DR02,K01,positive control (hit),7155,0.57
09/23/21,14689-DR02,K23,positive control (hit),6344,0.57
09/23/21,14689-DR02,L01,positive control (hit),6247,0.57
09/23/21,14689-DR02,L23,positive control (hit),6283,0.57
09/23/21,14689-DR02,M01,positive control (hit),6769,0.57
09/23/21,14689-DR02,M23,positive control (hit),6904,0.57
09/23/21,14689-DR02,N01,positive control (hit),6301,0.57
09/23/21,14689-DR02,N23,positive control (hit),6793,0.57
09/23/21,14689-DR02,O01,positive control (hit),7285,0.57
09/23/21,14689-DR02,O23,positive control (hit),7031,0.57
09/23/21,14689-DR02,P01,positive control (hit),6546,0.57
09/23/21,14689-DR02,P23,positive control (hit),6906,0.57
09/23/21,14689-DR03,A01,positive control (hit),7508,0.85
09/23/21,14689-DR03,A23,positive control (hit),7099,0.85
09/23/21,14689-DR03,B01,positive control (hit),6760,0.85
09/23/21,14689-DR03,B23,positive control (hit),6926,0.85
09/23/21,14689-DR03,C01,positive control (hit),7391,0.85
09/23/21,14689-DR03,C23,positive control (hit),6889,0.85
09/23/21,14689-DR03,D01,positive control (hit),6687,0.85
09/23/21,14689-DR03,D23,positive control (hit),6856,0.85
09/23/21,14689-DR03,E01,positive control (hit),7635,0.85
09/23/21,14689-DR03,E23,positive control (hit),7001,0.85
09/23/21,14689-DR03,F01,positive control (hit),7038,0.85
09/23/21,14689-DR03,F23,positive control (hit),7016,0.85
09/23/21,14689-DR03,G01,positive control (hit),7382,0.85
09/23/21,14689-DR03,G23,positive control (hit),7016,0.85
09/23/21,14689-DR03,H01,positive control (hit),6883,0.85
09/23/21,14689-DR03,H23,positive control (hit),6998,0.85
09/23/21,14689-DR03,I01,positive control (hit),7706,0.85
09/23/21,14689-DR03,I23,positive control (hit),6960,0.85
09/23/21,14689-DR03,J01,positive control (hit),6867,0.85
09/23/21,14689-DR03,J23,positive control (hit),7088,0.85
09/23/21,14689-DR03,K01,positive control (hit),7609,0.85
09/23/21,14689-DR03,K23,positive control (hit),7115,0.85
09/23/21,14689-DR03,L01,positive control (hit),6889,0.85
09/23/21,14689-DR03,L23,positive control (hit),7114,0.85
09/23/21,14689-DR03,M01,positive control (hit),7438,0.85
09/23/21,14689-DR03,M23,positive control (hit),7044,0.85
09/23/21,14689-DR03,N01,positive control (hit),6757,0.85
09/23/21,14689-DR03,N23,positive control (hit),6950,0.85
09/23/21,14689-DR03,O01,positive control (hit),7451,0.85
09/23/21,14689-DR03,O23,positive control (hit),6893,0.85
09/23/21,14689-DR03,P01,positive control (hit),6897,0.85
09/23/21,14689-DR03,P23,positive control (hit),7036,0.85
09/05/21,14622-DR01,A01,positive control (hit),6216,0.87
09/05/21,14622-DR01,A23,positive control (hit),6275,0.87
09/05/21,14622-DR01,B01,positive control (hit),6025,0.87
09/05/21,14622-DR01,B23,positive control (hit),6183,0.87
09/05/21,14622-DR01,C01,positive control (hit),5784,0.87
